age;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country;salary-class
[21, 40];Non-Government;341353;*;13;Spouse not present;Other;Other-relative;White;Male;0;0;15;North America;<=50K
[21, 40];Non-Government;193565;*;7;Spouse present;Technical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;39606;*;13;Spouse present;Nontechnical;Wife;White;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;127149;*;7;Spouse present;Other;Husband;White;Male;0;0;45;North America;>50K
[41, 60];Non-Government;182752;*;16;Spouse present;Technical;Wife;White;Female;0;0;35;North America;>50K
[21, 40];Non-Government;269060;*;13;Spouse not present;Other;Own-child;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;179949;*;9;Spouse not present;Other;Unmarried;Black;Female;0;0;20;North America;<=50K
[21, 40];Non-Government;160445;*;9;Spouse not present;Technical;Not-in-family;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;314539;*;9;Spouse present;Nontechnical;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Government;100793;*;13;Spouse present;Technical;Husband;White;Male;0;0;60;North America;>50K
[21, 40];Government;255407;*;9;Spouse present;Technical;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Government;92775;*;11;Spouse not present;Technical;Not-in-family;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;33308;*;10;Spouse not present;Other;Not-in-family;White;Male;0;0;70;North America;<=50K
[61, 80];Government;493363;*;13;Spouse present;Nontechnical;Husband;White;Male;0;0;20;North America;<=50K
[21, 40];Non-Government;107218;*;13;Spouse not present;Other;Not-in-family;Asian-Pac-Islander;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;123586;*;10;Spouse not present;Other;Unmarried;Other;Male;0;0;40;North America;<=50K
*;*;158352;*;3;*;*;Other-relative;*;*;0;0;24;*;*
[21, 40];Non-Government;76317;*;11;Spouse present;Nontechnical;Husband;White;Male;0;0;55;North America;>50K
[1, 20];Non-Government;122346;*;9;Spouse not present;Technical;Own-child;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;463194;*;9;Spouse present;Technical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;162228;*;9;Spouse not present;Other;Own-child;White;Male;0;0;40;North America;<=50K
[41, 60];Government;115005;*;9;Spouse not present;Technical;Not-in-family;White;Female;0;0;40;North America;<=50K
[21, 40];Government;183285;*;10;Spouse not present;Other;Not-in-family;White;Male;0;0;36;North America;<=50K
[21, 40];Non-Government;169605;*;6;Spouse not present;Other;Unmarried;White;Female;0;0;36;North America;<=50K
[21, 40];Non-Government;450695;*;10;Spouse not present;Nontechnical;Own-child;White;Male;0;0;35;North America;<=50K
[41, 60];Government;124692;*;14;Spouse present;Technical;Husband;White;Male;0;0;35;North America;>50K
[1, 20];Non-Government;63918;*;10;Spouse not present;Other;Not-in-family;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;102569;*;13;Spouse present;Other;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Non-Government;289309;*;10;Spouse not present;Other;Not-in-family;White;Female;0;0;48;North America;<=50K
[41, 60];Non-Government;101825;*;9;Spouse not present;Nontechnical;Unmarried;White;Female;0;0;45;North America;<=50K
[41, 60];Non-Government;206833;*;9;Spouse not present;Nontechnical;Unmarried;Black;Female;0;0;45;North America;<=50K
[21, 40];Non-Government;206351;*;13;Spouse not present;Technical;Not-in-family;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;198200;*;13;Spouse not present;Nontechnical;Not-in-family;White;Male;0;0;50;North America;<=50K
[21, 40];Non-Government;140001;*;9;Spouse not present;Nontechnical;Own-child;White;Male;0;0;35;North America;<=50K
[21, 40];Non-Government;143604;*;9;Spouse not present;Other;Own-child;White;Female;0;0;40;North America;<=50K
[61, 80];Non-Government;192413;*;15;Spouse not present;Technical;Other-relative;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;104917;*;11;Spouse present;Technical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Government;161478;*;13;Spouse not present;Other;Unmarried;Asian-Pac-Islander;Female;0;0;46;North America;<=50K
[21, 40];Non-Government;35644;*;7;Spouse present;Nontechnical;Husband;White;Male;0;0;50;North America;<=50K
[21, 40];Government;116751;*;11;Spouse not present;Other;Unmarried;White;Male;0;0;56;North America;<=50K
[21, 40];Government;179668;*;10;Spouse present;Other;Husband;White;Male;0;0;70;North America;<=50K
[21, 40];Non-Government;57951;*;10;Spouse not present;Other;Own-child;White;Female;0;0;30;North America;<=50K
[21, 40];Non-Government;176711;*;9;Spouse present;Other;Husband;White;Male;0;0;38;North America;<=50K
[21, 40];Government;368675;*;10;Spouse present;Other;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;216149;*;15;Spouse not present;Technical;Not-in-family;White;Male;0;0;70;North America;>50K
[21, 40];Non-Government;173851;*;9;Spouse present;Technical;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Government;216342;*;13;Spouse not present;Nontechnical;Unmarried;White;Female;0;0;55;North America;<=50K
[21, 40];Non-Government;140752;*;9;Spouse not present;Nontechnical;Not-in-family;White;Male;0;0;25;North America;<=50K
[21, 40];Non-Government;116508;*;6;Spouse present;Technical;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;180303;*;13;Spouse present;Nontechnical;Husband;Asian-Pac-Islander;Male;0;0;50;North America;>50K
[41, 60];Government;110327;*;13;Spouse present;Nontechnical;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Non-Government;185607;*;9;Spouse not present;Other;Unmarried;White;Female;0;0;30;North America;<=50K
[1, 20];Government;244856;*;7;Spouse not present;Technical;Own-child;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;198068;*;9;Spouse present;Technical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;97136;*;9;Spouse not present;Technical;Unmarried;Black;Female;0;0;40;North America;<=50K
[1, 20];Non-Government;164658;*;10;Spouse not present;Other;Own-child;White;Male;0;0;60;North America;<=50K
[41, 60];Non-Government;235693;*;7;Spouse not present;Other;Not-in-family;White;Male;0;0;40;North America;>50K
[41, 60];Non-Government;197038;*;13;Spouse not present;Technical;Not-in-family;White;Male;0;0;50;North America;>50K
[41, 60];Government;97419;*;13;Spouse not present;Technical;Not-in-family;Black;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;205528;*;9;Spouse not present;Other;Unmarried;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;146042;*;9;Spouse present;Technical;Husband;White;Male;0;0;50;North America;<=50K
[21, 40];Non-Government;222641;*;13;Spouse present;Nontechnical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;376936;*;9;Spouse not present;Nontechnical;Not-in-family;White;Male;0;0;50;North America;<=50K
[41, 60];Government;138077;*;14;Spouse present;Technical;Wife;White;Female;0;0;38;North America;>50K
[21, 40];Non-Government;155913;*;13;Spouse present;Technical;Husband;White;Male;0;0;44;North America;<=50K
[41, 60];Non-Government;36006;*;13;Spouse present;Technical;Husband;White;Male;0;0;45;North America;>50K
[1, 20];Non-Government;214678;*;9;Spouse not present;Other;Own-child;White;Male;0;0;30;North America;<=50K
[41, 60];Non-Government;369538;*;6;Spouse present;Other;Husband;White;Male;0;0;40;North America;>50K
[41, 60];Non-Government;166565;*;9;Spouse present;Other;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;257043;*;9;Spouse not present;Other;Not-in-family;White;Female;0;0;42;North America;<=50K
[41, 60];Non-Government;38876;*;9;Spouse present;Other;Husband;White;Male;0;0;50;North America;<=50K
[21, 40];Non-Government;187073;*;13;Spouse not present;Technical;Not-in-family;White;Male;0;0;40;North America;<=50K
*;*;313749;*;13;*;*;Own-child;*;*;0;0;10;*;*
*;*;331651;*;15;*;*;Wife;*;*;0;0;50;*;*
[21, 40];Non-Government;243368;*;1;Spouse not present;Other;Not-in-family;White;Male;0;0;36;North America;<=50K
[21, 40];Non-Government;32921;*;10;Spouse not present;Other;Own-child;White;Male;0;0;50;North America;<=50K
[21, 40];Non-Government;117167;*;10;Spouse not present;Other;Not-in-family;White;Female;0;0;53;North America;<=50K
[21, 40];Non-Government;114691;*;13;Spouse not present;Other;Other-relative;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;99385;*;13;Spouse not present;Nontechnical;Unmarried;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;252327;*;5;Spouse not present;Technical;Own-child;White;Male;0;0;35;North America;<=50K
[41, 60];Non-Government;90582;*;9;Spouse present;Other;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;190194;*;9;Spouse not present;Other;Not-in-family;White;Female;0;0;40;North America;<=50K
[61, 80];Non-Government;264188;*;9;Spouse not present;Nontechnical;Not-in-family;White;Female;0;0;24;North America;<=50K
[21, 40];Non-Government;243776;*;9;Spouse not present;Technical;Unmarried;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;67065;*;11;Spouse present;Nontechnical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;204209;*;10;Spouse not present;Other;Own-child;White;Male;0;0;60;North America;<=50K
[21, 40];Non-Government;226668;*;9;Spouse not present;Other;Not-in-family;Amer-Indian-Eskimo;Male;0;0;35;North America;<=50K
[21, 40];Non-Government;315143;*;9;Spouse present;Nontechnical;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Non-Government;118681;*;9;Spouse not present;Technical;Not-in-family;White;Male;0;0;38;North America;<=50K
[21, 40];Non-Government;208109;*;9;Spouse present;Other;Husband;White;Male;0;0;60;North America;>50K
[41, 60];Non-Government;116901;*;9;Spouse not present;Other;Unmarried;White;Female;0;0;25;North America;<=50K
[21, 40];Non-Government;405644;*;9;Spouse present;Technical;Husband;White;Male;0;0;35;North America;<=50K
[41, 60];Government;328581;*;14;Spouse present;Technical;Husband;White;Male;0;0;55;North America;<=50K
[41, 60];Non-Government;158827;*;9;Spouse not present;Technical;Unmarried;White;Male;0;0;40;North America;<=50K
[61, 80];Government;65475;*;9;Spouse present;Technical;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Non-Government;159709;*;9;Spouse not present;Technical;Not-in-family;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;140474;*;10;Spouse present;Technical;Husband;Amer-Indian-Eskimo;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;144778;*;13;Spouse present;Technical;Husband;White;Male;0;0;55;Europe;>50K
[21, 40];Non-Government;83242;*;10;Spouse present;Other;Husband;White;Male;0;0;60;North America;<=50K
[21, 40];Non-Government;143385;*;9;Spouse not present;Technical;Not-in-family;White;Male;0;0;40;North America;<=50K
[21, 40];Government;167544;*;12;Spouse not present;Other;Unmarried;White;Female;0;0;13;North America;<=50K
[21, 40];Non-Government;122175;*;9;Spouse not present;Nontechnical;Own-child;White;Male;0;0;40;North America;<=50K
*;*;378747;*;6;*;*;Unmarried;*;*;0;0;45;*;*
[21, 40];Non-Government;230475;*;9;Spouse present;Technical;Husband;White;Male;0;0;44;North America;<=50K
[41, 60];Non-Government;120781;*;13;Spouse present;Nontechnical;Husband;Asian-Pac-Islander;Male;0;0;60;Africa;>50K
[61, 80];Non-Government;206232;*;6;Spouse present;Technical;Husband;White;Male;0;0;50;North America;<=50K
[21, 40];Non-Government;140583;*;14;Spouse present;Other;Husband;White;Male;0;0;70;North America;<=50K
[41, 60];Non-Government;137253;*;9;Spouse not present;Technical;Unmarried;White;Female;0;0;40;North America;>50K
[21, 40];Non-Government;246974;*;9;Spouse not present;Other;Not-in-family;White;Male;0;0;40;North America;<=50K
[61, 80];Non-Government;182470;*;15;Spouse present;Technical;Husband;White;Male;0;0;25;North America;>50K
[41, 60];Non-Government;107617;*;9;Spouse not present;Other;Not-in-family;White;Male;0;0;60;North America;>50K
[21, 40];Non-Government;250819;*;10;Spouse not present;Other;Not-in-family;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;196508;*;10;Spouse not present;Nontechnical;Own-child;Black;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;367533;*;6;Spouse present;Technical;Own-child;Other;Male;0;0;43;North America;>50K
[41, 60];Non-Government;271160;*;10;Spouse not present;Nontechnical;Not-in-family;White;Female;0;0;40;North America;<=50K
[61, 80];Non-Government;173674;*;9;Spouse not present;Other;Other-relative;White;Female;0;0;14;North America;<=50K
[41, 60];Non-Government;322391;*;7;Spouse not present;Other;Unmarried;Black;Female;0;0;30;North America;<=50K
[1, 20];Non-Government;104232;*;6;Spouse not present;Other;Own-child;White;Male;0;0;10;North America;<=50K
[41, 60];Non-Government;88233;*;10;Spouse present;Other;Husband;White;Male;0;0;60;North America;<=50K
[21, 40];Non-Government;240888;*;12;Spouse not present;Other;Unmarried;White;Female;0;0;40;North America;<=50K
[1, 20];Non-Government;129240;*;10;Spouse not present;Other;Own-child;White;Female;0;0;20;North America;<=50K
[21, 40];Non-Government;160968;*;10;Spouse not present;Technical;Own-child;White;Male;0;0;10;North America;<=50K
[21, 40];Non-Government;236861;*;9;Spouse present;Other;Husband;White;Male;0;0;45;North America;<=50K
[21, 40];Non-Government;109282;*;10;Spouse not present;Nontechnical;Own-child;White;Male;0;0;20;North America;<=50K
[21, 40];Non-Government;215047;*;4;Spouse present;Technical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;115932;*;13;Spouse present;Technical;Husband;White;Male;0;0;60;Europe;>50K
[21, 40];Non-Government;55360;*;10;Spouse not present;Technical;Not-in-family;Black;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;224658;*;9;Spouse present;Technical;Husband;White;Male;0;0;45;North America;>50K
*;*;376302;*;11;*;*;Wife;*;*;0;0;35;*;*
[21, 40];Non-Government;115289;*;10;Spouse present;Nontechnical;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;258883;*;10;Spouse present;Technical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;69132;*;13;Spouse not present;Technical;Not-in-family;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;207301;*;9;Spouse not present;Technical;Unmarried;White;Female;0;0;20;North America;<=50K
[21, 40];Non-Government;179671;*;9;Spouse not present;Technical;Not-in-family;White;Male;0;0;40;North America;<=50K
[61, 80];Non-Government;140456;*;13;Spouse present;Nontechnical;Husband;White;Male;0;0;40;North America;>50K
[1, 20];Non-Government;327397;*;9;Spouse not present;Technical;Own-child;White;Male;0;0;30;North America;<=50K
[41, 60];Non-Government;200235;*;11;Spouse not present;Technical;Unmarried;White;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;195978;*;9;Spouse present;Technical;Husband;White;Male;0;0;40;North America;>50K
[41, 60];Non-Government;329144;*;10;Spouse not present;Technical;Not-in-family;White;Male;0;0;48;North America;>50K
[41, 60];Non-Government;250674;*;11;Spouse present;Technical;Husband;White;Male;0;0;60;North America;<=50K
[41, 60];Non-Government;132716;*;10;Spouse present;Nontechnical;Husband;White;Male;0;0;50;Europe;>50K
[61, 80];Non-Government;174201;*;5;Spouse not present;Other;Unmarried;Black;Female;0;0;25;North America;<=50K
[41, 60];Non-Government;167617;*;10;Spouse present;Other;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Government;254949;*;9;Spouse present;Nontechnical;Husband;White;Male;0;0;40;North America;<=50K
[61, 80];Non-Government;319582;*;9;Spouse not present;Nontechnical;Not-in-family;White;Female;0;0;32;North America;<=50K
[21, 40];Non-Government;248990;*;6;Spouse present;Technical;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;144396;*;7;Spouse not present;Nontechnical;Not-in-family;White;Female;0;0;38;North America;<=50K
*;*;55636;*;9;*;*;Not-in-family;*;*;0;0;40;*;*
[21, 40];Non-Government;185624;*;10;Spouse present;Technical;Husband;White;Male;0;0;50;North America;<=50K
[21, 40];Government;125442;*;10;Spouse present;Nontechnical;Husband;White;Male;0;0;50;North America;<=50K
[41, 60];Non-Government;160943;*;9;Spouse present;Other;Husband;Black;Male;0;0;40;North America;>50K
*;*;243841;*;9;*;*;Other-relative;*;*;0;0;40;*;*
[21, 40];Non-Government;34616;*;10;Spouse not present;Nontechnical;Own-child;White;Female;0;0;20;North America;<=50K
[21, 40];Non-Government;235847;*;15;Spouse present;Nontechnical;Wife;White;Female;0;0;40;North America;>50K
[21, 40];Non-Government;174789;*;10;Spouse not present;Other;Not-in-family;White;Male;0;0;50;North America;<=50K
[21, 40];Non-Government;280111;*;7;Spouse not present;Other;Unmarried;Black;Female;0;0;38;North America;<=50K
[61, 80];Non-Government;236055;*;4;Spouse not present;Other;Not-in-family;White;Female;0;0;35;North America;<=50K
[21, 40];Non-Government;237865;*;10;Spouse not present;Other;Own-child;Black;Male;0;0;42;North America;<=50K
[1, 20];Non-Government;194612;*;7;Spouse not present;Other;Own-child;White;Male;0;0;25;North America;<=50K
[1, 20];Non-Government;173851;*;10;Spouse not present;Other;Own-child;White;Male;0;0;40;North America;<=50K
[1, 20];Non-Government;372483;*;10;Spouse not present;Other;Other-relative;Black;Male;0;0;35;North America;<=50K
[21, 40];Non-Government;174201;*;12;Spouse present;Nontechnical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;272618;*;13;Spouse present;Nontechnical;Husband;White;Male;0;0;55;North America;<=50K
[41, 60];Non-Government;74660;*;14;Spouse present;Nontechnical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;201481;*;13;Spouse not present;Nontechnical;Not-in-family;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;175232;*;9;Spouse not present;Technical;Not-in-family;White;Male;0;0;45;North America;<=50K
[21, 40];Non-Government;336440;*;10;Spouse not present;Other;Not-in-family;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;46645;*;13;Spouse not present;Technical;Not-in-family;White;Female;0;0;9;North America;<=50K
[41, 60];Non-Government;281425;*;9;Spouse present;Technical;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Non-Government;31510;*;12;Spouse not present;Technical;Not-in-family;White;Male;0;0;50;North America;<=50K
[41, 60];Non-Government;310255;*;10;Spouse present;Technical;Husband;White;Male;0;0;60;North America;>50K
*;*;82393;*;13;*;*;Husband;*;*;0;0;56;*;*
[41, 60];Non-Government;190514;*;7;Spouse present;Technical;Husband;White;Male;0;0;20;North America;<=50K
[41, 60];Non-Government;165513;*;10;Spouse not present;Nontechnical;Unmarried;Black;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;226696;*;9;Spouse not present;Technical;Not-in-family;White;Male;0;0;50;North America;>50K
[41, 60];Non-Government;165815;*;5;Spouse not present;Technical;Not-in-family;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;123983;*;13;Spouse present;Technical;Husband;Asian-Pac-Islander;Male;0;0;55;Asia;>50K
[21, 40];Non-Government;235371;*;9;Spouse not present;Nontechnical;Not-in-family;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;147258;*;5;Spouse present;Technical;Husband;White;Male;0;0;50;North America;>50K
[21, 40];Non-Government;255949;*;13;Spouse not present;Nontechnical;Unmarried;Black;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;186272;*;9;Spouse not present;Nontechnical;Not-in-family;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;111676;*;10;Spouse not present;Other;Not-in-family;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;199501;*;10;Spouse not present;Nontechnical;Unmarried;Black;Female;0;0;38;North America;<=50K
[21, 40];Non-Government;151443;*;9;Spouse not present;Technical;Other-relative;Black;Female;0;0;30;North America;<=50K
[21, 40];Non-Government;145935;*;9;Spouse not present;Nontechnical;Own-child;Black;Male;0;0;40;North America;<=50K
[41, 60];Government;230387;*;9;Spouse not present;Other;Unmarried;White;Female;0;0;35;North America;<=50K
[41, 60];Non-Government;127592;*;13;Spouse present;Technical;Husband;White;Male;0;0;40;North America;<=50K
*;*;210828;*;10;*;*;Own-child;*;*;0;0;30;*;*
[41, 60];Non-Government;297186;*;9;Spouse present;Other;Wife;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;116554;*;14;Spouse not present;Nontechnical;Not-in-family;White;Female;0;0;70;North America;<=50K
[21, 40];Government;147719;*;13;Spouse not present;Technical;Not-in-family;Asian-Pac-Islander;Male;0;0;20;Asia;<=50K
[61, 80];Non-Government;89011;*;16;Spouse present;Technical;Husband;White;Male;0;0;50;North America;<=50K
[21, 40];Non-Government;38158;*;10;Spouse present;Nontechnical;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;178686;*;9;Spouse not present;Technical;Not-in-family;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;155752;*;10;Spouse present;Technical;Husband;Black;Male;0;0;40;North America;<=50K
[61, 80];Non-Government;100099;*;5;Spouse present;Other;Husband;White;Male;0;0;40;North America;<=50K
[1, 20];Non-Government;231688;*;10;Spouse not present;Technical;Own-child;White;Male;0;0;20;North America;<=50K
[41, 60];Non-Government;50122;*;9;Spouse present;Nontechnical;Husband;White;Male;0;0;60;North America;<=50K
*;*;86837;*;12;*;*;Husband;*;*;0;0;40;*;*
[21, 40];Non-Government;113364;*;13;Spouse not present;Other;Not-in-family;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;289390;*;9;Spouse present;Technical;Husband;White;Male;0;0;47;North America;<=50K
[61, 80];Non-Government;77884;*;9;Spouse present;Other;Husband;Asian-Pac-Islander;Male;0;0;40;Asia;<=50K
[21, 40];Non-Government;390157;*;13;Spouse not present;Technical;Not-in-family;Black;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;234328;*;13;Spouse not present;Nontechnical;Not-in-family;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;410439;*;10;Spouse not present;Technical;Own-child;White;Male;0;0;15;North America;<=50K
[41, 60];Non-Government;129525;*;13;Spouse present;Nontechnical;Husband;White;Male;0;0;50;North America;>50K
*;*;166527;*;10;*;*;Own-child;*;*;0;0;40;*;*
[21, 40];Non-Government;210906;*;9;Spouse present;Nontechnical;Other-relative;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;405284;*;13;Spouse not present;Other;Own-child;White;Female;0;0;35;North America;<=50K
[21, 40];Non-Government;138269;*;9;Spouse not present;Technical;Not-in-family;White;Male;0;0;40;North America;<=50K
[1, 20];Non-Government;25429;*;8;Spouse not present;Other;Own-child;White;Female;0;0;20;North America;<=50K
[41, 60];Non-Government;231672;*;9;Spouse present;Technical;Husband;Black;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;258550;*;13;Spouse not present;Other;Own-child;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;268147;*;5;Spouse not present;Nontechnical;Unmarried;White;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;37289;*;14;Spouse present;Nontechnical;Wife;White;Female;0;0;55;North America;>50K
[21, 40];Non-Government;157951;*;10;Spouse not present;Nontechnical;Not-in-family;White;Female;0;0;50;North America;<=50K
[41, 60];Non-Government;225165;*;9;Spouse present;Nontechnical;Husband;White;Male;0;0;55;North America;>50K
[21, 40];Non-Government;238049;*;5;Spouse not present;Other;Not-in-family;White;Female;0;0;30;North America;<=50K
[21, 40];Non-Government;197252;*;4;Spouse present;Other;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;183575;*;7;Spouse not present;Technical;Own-child;White;Male;0;0;40;North America;<=50K
[1, 20];Non-Government;19752;*;7;Spouse not present;Other;Own-child;Black;Female;0;0;25;North America;<=50K
[21, 40];Non-Government;103925;*;9;Spouse not present;Other;Unmarried;White;Female;0;0;68;North America;<=50K
[41, 60];Non-Government;31577;*;11;Spouse present;Technical;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Government;61298;*;13;Spouse not present;Nontechnical;Not-in-family;White;Female;0;0;40;North America;<=50K
[41, 60];Government;190541;*;9;Spouse present;Technical;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Non-Government;67482;*;11;Spouse not present;Other;Unmarried;White;Female;0;0;99;North America;<=50K
[21, 40];Government;279243;*;10;Spouse not present;Other;Not-in-family;White;Male;0;0;40;North America;<=50K
*;*;278391;*;10;*;*;Own-child;*;*;0;0;25;*;*
[41, 60];Non-Government;349898;*;9;Spouse not present;Other;Not-in-family;White;Female;0;0;44;North America;<=50K
*;*;219441;*;6;*;*;Unmarried;*;*;0;0;35;*;*
[41, 60];Government;29623;*;8;Spouse not present;Other;Unmarried;Black;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;217460;*;9;Spouse not present;Technical;Not-in-family;White;Male;0;0;45;North America;<=50K
[21, 40];Non-Government;163604;*;13;Spouse not present;Technical;Unmarried;White;Female;0;0;55;North America;>50K
[1, 20];Non-Government;238685;*;10;Spouse not present;Other;Not-in-family;White;Female;0;0;32;North America;<=50K
[21, 40];Non-Government;213308;*;11;Spouse not present;Other;Own-child;Black;Female;0;0;50;North America;<=50K
[21, 40];Non-Government;193773;*;9;Spouse not present;Other;Not-in-family;Black;Female;0;0;35;North America;<=50K
[61, 80];Non-Government;114011;*;9;Spouse not present;Technical;Not-in-family;White;Female;0;0;20;North America;<=50K
[61, 80];Non-Government;52144;*;10;Spouse not present;Nontechnical;Not-in-family;White;Male;0;0;35;North America;<=50K
[41, 60];Non-Government;347934;*;9;Spouse not present;Nontechnical;Not-in-family;White;Female;0;0;30;North America;<=50K
[41, 60];Non-Government;293399;*;7;Spouse not present;Technical;Not-in-family;White;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;366180;*;10;Spouse present;Nontechnical;Husband;White;Male;0;0;55;North America;>50K
[1, 20];Government;188950;*;10;Spouse not present;Other;Own-child;White;Male;0;0;25;North America;<=50K
[21, 40];Non-Government;189382;*;9;Spouse not present;Technical;Not-in-family;White;Male;0;0;40;North America;<=50K
[61, 80];Non-Government;24515;*;5;Spouse present;Nontechnical;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;182217;*;13;Spouse present;Technical;Wife;White;Female;0;0;35;North America;<=50K
[1, 20];Non-Government;552354;*;8;Spouse not present;Technical;Own-child;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;163021;*;9;Spouse not present;Other;Own-child;White;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;183092;*;12;Spouse not present;Other;Not-in-family;Black;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;30289;*;6;Spouse present;Technical;Husband;White;Male;0;0;30;North America;<=50K
[21, 40];Non-Government;77572;*;12;Spouse not present;Other;Not-in-family;Asian-Pac-Islander;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;469056;*;9;Spouse not present;Nontechnical;Unmarried;Black;Female;0;0;25;North America;<=50K
[41, 60];Non-Government;145574;*;7;Spouse present;Technical;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;302041;*;9;Spouse not present;Other;Not-in-family;Black;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;32552;*;13;Spouse present;Technical;Husband;White;Male;0;0;4;North America;<=50K
[41, 60];Non-Government;185413;*;13;Spouse present;Nontechnical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Government;26543;*;11;Spouse present;Technical;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Government;163870;*;10;Spouse not present;Other;Other-relative;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;240063;*;10;Spouse not present;Nontechnical;Own-child;White;Male;0;0;25;North America;<=50K
[41, 60];Non-Government;208748;*;3;Spouse not present;Technical;Unmarried;Other;Female;0;0;40;North America;<=50K
[21, 40];Government;84119;*;9;Spouse present;Technical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;84130;*;10;Spouse present;Other;Husband;White;Male;0;0;50;North America;>50K
