age;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country;salary-class
[21, 40];Non-Government;381618;Secondary education;5;Married-civ-spouse;Technical;Husband;White;Male;0;0;45;North America;<=50K
[21, 40];Government;226789;Higher education;14;Married-civ-spouse;Technical;Husband;White;Male;0;0;75;North America;<=50K
*;*;111163;*;9;*;*;Unmarried;*;*;0;0;38;*;*
[1, 20];Non-Government;92112;Secondary education;9;Never-married;Other;Own-child;White;Female;0;0;30;North America;<=50K
*;*;136787;*;9;*;*;Other-relative;*;*;0;0;40;*;*
[21, 40];Non-Government;29810;Higher education;10;Never-married;Other;Own-child;White;Female;0;0;30;North America;<=50K
[21, 40];Non-Government;266022;Higher education;10;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;50;North America;<=50K
*;*;142874;*;12;*;*;Own-child;*;*;0;0;36;*;*
*;*;72338;*;9;*;*;Unmarried;*;*;0;0;40;*;*
[41, 60];Non-Government;424478;Higher education;10;Married-civ-spouse;Technical;Husband;Black;Male;0;0;45;North America;>50K
[41, 60];Non-Government;189721;Higher education;13;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;40;Europe;>50K
[21, 40];Non-Government;34180;Secondary education;9;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;183279;Higher education;10;Married-civ-spouse;Technical;Husband;White;Male;0;0;43;North America;<=50K
[21, 40];Non-Government;259109;Higher education;12;Married-civ-spouse;Other;Wife;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;172538;Higher education;13;Married-civ-spouse;Technical;Husband;White;Male;0;0;50;North America;>50K
[21, 40];Non-Government;322547;Higher education;13;Never-married;Technical;Not-in-family;White;Female;0;0;45;North America;<=50K
[21, 40];Non-Government;300760;Secondary education;9;Divorced;Technical;Unmarried;White;Female;0;0;50;North America;<=50K
[21, 40];Non-Government;232782;Higher education;10;Never-married;Other;Not-in-family;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;174645;Secondary education;7;Divorced;Technical;Unmarried;White;Female;0;0;52;North America;<=50K
[41, 60];Non-Government;164693;Higher education;11;Married-civ-spouse;Technical;Husband;White;Male;0;0;50;North America;<=50K
[21, 40];Non-Government;206861;Higher education;10;Never-married;Technical;Own-child;White;Male;0;0;25;North America;<=50K
[21, 40];Non-Government;422960;Higher education;10;Married-civ-spouse;Technical;Wife;White;Female;0;0;60;North America;>50K
[41, 60];Non-Government;116360;Secondary education;9;Divorced;Other;Not-in-family;Black;Female;0;0;35;North America;<=50K
[41, 60];Non-Government;278530;Secondary education;9;Divorced;Technical;Unmarried;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;163948;Secondary education;9;Married-civ-spouse;Other;Husband;White;Male;0;0;40;North America;>50K
*;*;64544;*;13;*;*;Not-in-family;*;*;0;0;40;*;*
[21, 40];Non-Government;107882;Higher education;13;Never-married;Nontechnical;Own-child;White;Female;0;0;35;North America;<=50K
[21, 40];Non-Government;182691;Secondary education;9;Never-married;Other;Unmarried;White;Male;0;0;60;North America;<=50K
[21, 40];Non-Government;203776;Higher education;12;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;55;North America;<=50K
[21, 40];Non-Government;201268;Higher education;13;Never-married;Nontechnical;Own-child;White;Female;0;0;15;North America;<=50K
[41, 60];Non-Government;29762;Secondary education;9;Divorced;Other;Not-in-family;White;Male;0;0;68;North America;<=50K
[21, 40];Non-Government;186346;Secondary education;9;Separated;Other;Not-in-family;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;196690;Secondary education;9;Never-married;Technical;Not-in-family;White;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;194772;Higher education;10;Married-civ-spouse;Other;Husband;White;Male;0;0;55;North America;<=50K
[1, 20];Non-Government;95446;Secondary education;6;Never-married;Other;Own-child;White;Male;0;0;15;North America;<=50K
[41, 60];Non-Government;257126;Secondary education;8;Married-civ-spouse;Technical;Husband;White;Male;0;0;45;North America;<=50K
[41, 60];Non-Government;194733;Higher education;12;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;>50K
[41, 60];Non-Government;98361;Secondary education;9;Never-married;Technical;Own-child;White;Male;0;0;35;North America;<=50K
[41, 60];Government;124924;Higher education;11;Never-married;Technical;Not-in-family;White;Male;0;0;44;North America;<=50K
[21, 40];Non-Government;111971;Secondary education;9;Married-civ-spouse;Technical;Husband;White;Male;0;0;30;North America;<=50K
[41, 60];Non-Government;130714;Higher education;14;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;50;North America;<=50K
[21, 40];Non-Government;208358;Secondary education;9;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Non-Government;164870;Secondary education;7;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;220314;Secondary education;9;Divorced;Other;Unmarried;White;Female;0;0;40;North America;<=50K
[41, 60];Government;318537;Secondary education;8;Married-civ-spouse;Other;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;183284;Higher education;13;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;50;North America;>50K
[41, 60];Non-Government;109227;Higher education;10;Divorced;Nontechnical;Unmarried;White;Female;0;0;70;North America;<=50K
[21, 40];Non-Government;118551;Higher education;13;Never-married;Technical;Not-in-family;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;163057;Higher education;10;Divorced;Technical;Not-in-family;White;Male;0;0;99;North America;<=50K
[61, 80];Non-Government;253101;Higher education;10;Widowed;Nontechnical;Not-in-family;White;Female;0;0;20;North America;<=50K
[21, 40];Non-Government;20098;Higher education;11;Divorced;Technical;Not-in-family;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;196227;Secondary education;9;Separated;Other;Not-in-family;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;175374;Secondary education;9;Never-married;Other;Own-child;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;234037;Secondary education;9;Married-civ-spouse;Technical;Husband;White;Male;0;0;58;North America;<=50K
[41, 60];Non-Government;341762;Secondary education;9;Never-married;Other;Not-in-family;White;Male;0;0;33;North America;<=50K
[1, 20];Non-Government;174714;Secondary education;9;Never-married;Nontechnical;Own-child;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;222835;Higher education;13;Never-married;Other;Own-child;White;Female;0;0;30;North America;<=50K
*;*;251786;*;2;*;*;Not-in-family;*;*;0;0;40;*;*
[1, 20];Non-Government;164219;Secondary education;9;Never-married;Nontechnical;Own-child;White;Male;0;0;45;North America;<=50K
[21, 40];Non-Government;236993;Higher education;10;Never-married;Other;Unmarried;White;Female;0;0;30;North America;<=50K
[41, 60];Government;105896;Higher education;10;Divorced;Other;Unmarried;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;211527;Higher education;10;Never-married;Nontechnical;Own-child;White;Male;0;0;60;North America;<=50K
[21, 40];Non-Government;185287;Higher education;10;Never-married;Other;Not-in-family;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;31014;Secondary education;9;Married-civ-spouse;Technical;Wife;White;Female;0;0;40;North America;>50K
[41, 60];Non-Government;151985;Higher education;14;Married-civ-spouse;Nontechnical;Wife;White;Female;0;0;24;North America;>50K
[21, 40];Non-Government;89389;Higher education;10;Divorced;Technical;Not-in-family;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;406051;Higher education;16;Never-married;Technical;Not-in-family;White;Female;0;0;80;North America;>50K
[41, 60];Non-Government;171986;Secondary education;9;Divorced;Technical;Not-in-family;White;Male;0;0;15;North America;<=50K
[21, 40];Non-Government;167848;Secondary education;9;Never-married;Technical;Not-in-family;Black;Male;0;0;40;North America;<=50K
[41, 60];Government;213019;Higher education;14;Divorced;Technical;Unmarried;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;211424;Higher education;13;Never-married;Other;Own-child;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;168981;Higher education;11;Never-married;Technical;Unmarried;White;Female;0;0;55;North America;<=50K
[21, 40];Non-Government;122348;Higher education;13;Married-civ-spouse;Nontechnical;Wife;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;139753;Higher education;13;Married-spouse-absent;Other;Not-in-family;White;Female;0;0;40;North America;<=50K
[21, 40];Government;176178;Higher education;12;Never-married;Technical;Own-child;White;Female;0;0;2;North America;<=50K
*;*;145220;*;5;*;*;Unmarried;*;*;0;0;40;*;*
[21, 40];Government;188612;Higher education;10;Married-civ-spouse;Technical;Husband;White;Male;0;0;45;North America;<=50K
[1, 20];Non-Government;445728;Secondary education;9;Never-married;Technical;Not-in-family;White;Male;0;0;40;North America;<=50K
[1, 20];Non-Government;318002;Secondary education;9;Never-married;Other;Own-child;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;235722;Secondary education;9;Never-married;Other;Not-in-family;White;Male;0;0;40;North America;<=50K
*;*;212705;*;14;*;*;Not-in-family;*;*;0;0;55;*;*
[41, 60];Non-Government;411273;Secondary education;6;Divorced;Technical;Not-in-family;Black;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;103986;Higher education;11;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;>50K
[41, 60];Non-Government;203761;Higher education;10;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;45;North America;>50K
[21, 40];Non-Government;116800;Higher education;12;Never-married;Other;Own-child;White;Male;0;0;60;North America;<=50K
[21, 40];Government;99199;Higher education;10;Never-married;Nontechnical;Own-child;White;Male;0;0;10;North America;<=50K
[41, 60];Non-Government;162327;Higher education;10;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;50;North America;<=50K
[41, 60];Government;100479;Higher education;12;Married-civ-spouse;Technical;Husband;White;Male;0;0;48;North America;<=50K
*;*;32587;*;10;*;*;Husband;*;*;0;0;40;*;*
[41, 60];Non-Government;108914;Secondary education;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Non-Government;61343;Secondary education;9;Married-civ-spouse;Technical;Husband;White;Male;0;0;90;North America;<=50K
[41, 60];Government;81154;Higher education;11;Never-married;Other;Unmarried;White;Male;0;0;48;North America;<=50K
[21, 40];Non-Government;225504;Higher education;14;Never-married;Nontechnical;Not-in-family;White;Male;0;0;50;North America;<=50K
[41, 60];Non-Government;176063;Secondary education;9;Married-civ-spouse;Other;Husband;White;Male;0;0;50;North America;>50K
[21, 40];Non-Government;198587;Higher education;13;Divorced;Technical;Not-in-family;White;Male;0;0;40;North America;<=50K
[21, 40];Government;34965;Higher education;10;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;12;North America;<=50K
[21, 40];Non-Government;467108;Higher education;13;Never-married;Technical;Not-in-family;White;Male;0;0;45;North America;>50K
[21, 40];Non-Government;204984;Secondary education;9;Married-civ-spouse;Technical;Husband;White;Male;0;0;50;North America;<=50K
[41, 60];Non-Government;217568;Secondary education;9;Widowed;Technical;Unmarried;Black;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;48343;Higher education;11;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;253354;Secondary education;6;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;191367;Secondary education;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;148995;Higher education;14;Married-civ-spouse;Technical;Husband;White;Male;0;0;55;North America;>50K
[1, 20];Non-Government;123901;Secondary education;9;Never-married;Technical;Own-child;White;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;32356;Higher education;13;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;51;North America;<=50K
[1, 20];Non-Government;206506;Secondary education;6;Never-married;Nontechnical;Other-relative;White;Male;0;0;10;North America;<=50K
[21, 40];Non-Government;218729;Secondary education;9;Divorced;Other;Not-in-family;White;Female;0;0;25;North America;<=50K
*;*;52498;*;9;*;*;Unmarried;*;*;0;0;40;*;*
[21, 40];Non-Government;136767;Secondary education;9;Married-civ-spouse;Technical;Husband;White;Male;0;0;30;North America;<=50K
*;*;219540;*;9;*;*;Not-in-family;*;*;0;0;40;*;*
[21, 40];Non-Government;114059;Higher education;13;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;45;North America;<=50K
[41, 60];Non-Government;247337;Higher education;13;Married-civ-spouse;Technical;Husband;White;Male;0;0;50;North America;>50K
*;*;310969;*;15;*;*;Husband;*;*;0;0;40;*;*
[41, 60];Non-Government;171546;Higher education;13;Married-civ-spouse;Technical;Husband;White;Male;0;0;45;North America;>50K
[41, 60];Non-Government;217455;Secondary education;9;Divorced;Other;Unmarried;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;410489;Higher education;13;Divorced;Technical;Not-in-family;White;Male;0;0;45;North America;<=50K
[41, 60];Non-Government;146391;Higher education;16;Married-civ-spouse;Technical;Husband;White;Male;0;0;50;North America;>50K
[41, 60];Government;165484;Higher education;12;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;44;North America;>50K
[21, 40];Non-Government;184271;Higher education;13;Never-married;Technical;Not-in-family;White;Female;0;0;36;North America;<=50K
[41, 60];Non-Government;231347;Higher education;10;Separated;Technical;Not-in-family;White;Male;0;0;20;North America;<=50K
*;*;244025;*;9;*;*;Unmarried;*;*;0;0;56;*;*
[41, 60];Government;46537;Higher education;14;Never-married;Technical;Not-in-family;White;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;205730;Secondary education;9;Married-civ-spouse;Technical;Husband;White;Male;0;0;56;North America;>50K
[21, 40];Non-Government;328199;Higher education;11;Divorced;Nontechnical;Unmarried;White;Female;0;0;40;North America;<=50K
*;*;84553;*;9;*;*;Husband;*;*;0;0;40;*;*
[21, 40];Non-Government;123983;Higher education;11;Never-married;Technical;Own-child;Asian-Pac-Islander;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;167868;Higher education;11;Never-married;Other;Not-in-family;White;Female;0;0;40;North America;<=50K
*;*;225879;*;10;*;*;Wife;*;*;0;0;30;*;*
[1, 20];Non-Government;143791;Secondary education;6;Never-married;Other;Own-child;Black;Female;0;0;12;North America;<=50K
[41, 60];Non-Government;177271;Higher education;11;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;>50K
[41, 60];Government;129786;Secondary education;6;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;31339;Higher education;13;Married-civ-spouse;Other;Husband;White;Male;0;0;45;North America;>50K
[21, 40];Non-Government;236267;Secondary education;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;40;North America;<=50K
*;*;130620;*;13;*;*;Wife;*;*;0;0;35;*;*
[21, 40];Non-Government;208180;Higher education;11;Married-civ-spouse;Technical;Wife;White;Female;0;0;24;North America;>50K
[21, 40];Non-Government;292058;Secondary education;9;Never-married;Other;Other-relative;White;Male;0;0;30;North America;<=50K
[21, 40];Government;142712;Higher education;10;Married-civ-spouse;Other;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Non-Government;119665;Secondary education;9;Never-married;Other;Not-in-family;White;Male;0;0;60;North America;<=50K
[41, 60];Non-Government;116825;Higher education;14;Married-civ-spouse;Technical;Husband;White;Male;0;0;55;North America;>50K
[41, 60];Government;201177;Higher education;13;Married-civ-spouse;Nontechnical;Husband;Black;Male;0;0;40;North America;>50K
[21, 40];Non-Government;118337;Secondary education;9;Married-civ-spouse;Other;Husband;White;Male;0;0;60;North America;<=50K
[41, 60];Non-Government;289257;Higher education;10;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;<=50K
*;*;140581;*;10;*;*;Unmarried;*;*;0;0;40;*;*
[41, 60];Non-Government;174102;Secondary education;9;Divorced;Technical;Own-child;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;316509;Secondary education;9;Never-married;Technical;Not-in-family;White;Male;0;0;50;North America;<=50K
*;*;20101;*;9;*;*;Unmarried;*;*;0;0;32;*;*
[21, 40];Non-Government;187279;Secondary education;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;44;North America;<=50K
[1, 20];Non-Government;259496;Higher education;10;Never-married;Nontechnical;Own-child;White;Female;0;0;20;North America;<=50K
[21, 40];Non-Government;181466;Secondary education;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;35;North America;<=50K
[41, 60];Non-Government;178202;Higher education;10;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;<=50K
[61, 80];Non-Government;188976;Higher education;13;Married-civ-spouse;Other;Husband;White;Male;0;0;40;North America;<=50K
[1, 20];Non-Government;203027;Secondary education;9;Never-married;Nontechnical;Own-child;White;Male;0;0;40;North America;<=50K
*;*;142022;*;9;*;*;Wife;*;*;0;0;40;*;*
[21, 40];Non-Government;119033;Secondary education;9;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;216181;Higher education;10;Never-married;Nontechnical;Own-child;White;Male;0;0;35;North America;<=50K
[41, 60];Non-Government;178341;Secondary education;6;Married-civ-spouse;Technical;Husband;White;Male;0;0;46;North America;>50K
*;*;244408;*;13;*;*;Unmarried;*;*;0;0;40;*;*
[21, 40];Non-Government;198953;Higher education;10;Separated;Other;Unmarried;Black;Female;0;0;38;North America;<=50K
[21, 40];Non-Government;173110;Secondary education;9;Never-married;Nontechnical;Not-in-family;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;66326;Secondary education;9;Married-civ-spouse;Other;Husband;White;Male;0;0;99;North America;<=50K
[21, 40];Government;181091;Higher education;13;Married-civ-spouse;Other;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;86483;Higher education;10;Never-married;Nontechnical;Not-in-family;White;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;167787;Secondary education;9;Never-married;Other;Other-relative;White;Female;0;0;40;North America;<=50K
*;*;216697;*;10;*;*;Husband;*;*;0;0;32;*;*
[21, 40];Government;118457;Higher education;13;Never-married;Technical;Not-in-family;White;Male;0;0;55;North America;<=50K
*;*;298635;*;10;*;*;Own-child;*;*;0;0;30;*;*
*;*;212780;*;8;*;*;Unmarried;*;*;0;0;20;*;*
[21, 40];Non-Government;159187;Higher education;11;Never-married;Technical;Not-in-family;White;Male;0;0;40;North America;<=50K
*;*;237995;*;11;*;*;Not-in-family;*;*;0;0;48;*;*
*;*;160724;*;9;*;*;Husband;*;*;0;0;40;*;*
[21, 40];Non-Government;161198;Higher education;13;Never-married;Technical;Not-in-family;White;Male;0;0;25;North America;<=50K
[21, 40];Non-Government;214542;Higher education;10;Never-married;Other;Own-child;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;203761;Secondary education;9;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Non-Government;161141;Higher education;10;Married-civ-spouse;Technical;Husband;White;Male;0;0;48;North America;>50K
[61, 80];Non-Government;180117;Secondary education;6;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;317396;Higher education;10;Divorced;Other;Unmarried;White;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;237868;Higher education;10;Never-married;Other;Unmarried;White;Male;0;0;5;North America;<=50K
[21, 40];Non-Government;323069;Higher education;13;Never-married;Nontechnical;Not-in-family;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;309122;Secondary education;6;Divorced;Technical;Not-in-family;White;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;40024;Secondary education;7;Never-married;Other;Not-in-family;White;Male;0;0;42;North America;<=50K
[21, 40];Government;184216;Higher education;10;Never-married;Other;Own-child;White;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;205422;Secondary education;6;Married-civ-spouse;Other;Wife;Black;Female;0;0;40;North America;<=50K
*;*;196308;*;9;*;*;Unmarried;*;*;0;0;40;*;*
[21, 40];Non-Government;389713;Secondary education;9;Divorced;Other;Not-in-family;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;82566;Higher education;12;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;45;North America;<=50K
[41, 60];Non-Government;199058;Higher education;10;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;>50K
[41, 60];Non-Government;160440;Higher education;13;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;55;North America;>50K
[41, 60];Non-Government;76034;Higher education;10;Married-civ-spouse;Other;Husband;White;Male;0;0;57;North America;>50K
[41, 60];Non-Government;92845;Primary education;3;Married-civ-spouse;Other;Husband;White;Male;0;0;40;North America;<=50K
*;*;29083;*;9;*;*;Own-child;*;*;0;0;25;*;*
[21, 40];Non-Government;234474;Higher education;10;Never-married;Other;Own-child;Black;Female;0;0;25;North America;<=50K
[41, 60];Government;107308;Higher education;14;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;>50K
*;*;111891;*;10;*;*;Other-relative;*;*;0;0;35;*;*
[21, 40];Government;188278;Higher education;13;Never-married;Other;Not-in-family;White;Male;0;0;50;North America;<=50K
[21, 40];Government;303485;Higher education;10;Never-married;Other;Unmarried;Black;Female;0;0;40;North America;<=50K
*;*;67187;*;9;*;*;Own-child;*;*;0;0;40;*;*
[41, 60];Government;114508;Secondary education;9;Divorced;Nontechnical;Unmarried;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;204172;Higher education;13;Never-married;Nontechnical;Other-relative;White;Female;0;0;40;North America;<=50K
[21, 40];Government;162973;Higher education;11;Never-married;Other;Not-in-family;White;Male;0;0;56;North America;<=50K
*;*;192695;*;3;*;*;Husband;*;*;0;0;70;*;*
[41, 60];Government;89172;Higher education;10;Married-civ-spouse;Other;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Non-Government;163320;Secondary education;9;Never-married;Other;Own-child;White;Male;0;0;40;North America;<=50K
[61, 80];Non-Government;128230;Secondary education;9;Married-civ-spouse;Technical;Husband;White;Male;0;0;30;North America;<=50K
[21, 40];Non-Government;246440;Secondary education;7;Divorced;Technical;Unmarried;White;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;50567;Higher education;10;Divorced;Other;Not-in-family;White;Female;0;0;32;North America;<=50K
*;*;117476;*;10;*;*;Husband;*;*;0;0;40;*;*
[21, 40];Government;214881;Secondary education;9;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;195516;Secondary education;9;Divorced;Technical;Not-in-family;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;218653;Higher education;13;Divorced;Technical;Own-child;White;Male;0;0;40;North America;<=50K
*;*;164647;*;10;*;*;Unmarried;*;*;0;0;38;*;*
[1, 20];Non-Government;129151;Secondary education;9;Never-married;Technical;Not-in-family;White;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;319697;Higher education;10;Married-civ-spouse;Technical;Wife;White;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;193374;Secondary education;9;Divorced;Technical;Not-in-family;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;167864;Higher education;11;Widowed;Technical;Not-in-family;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;197932;Higher education;10;Separated;Other;Not-in-family;White;Female;0;0;30;North America;<=50K
[41, 60];Non-Government;102904;Secondary education;9;Divorced;Nontechnical;Unmarried;White;Female;0;0;43;North America;<=50K
[41, 60];Non-Government;216907;Secondary education;9;Divorced;Other;Not-in-family;White;Male;0;0;37;North America;<=50K
[21, 40];Government;331395;Higher education;11;Married-civ-spouse;Other;Husband;White;Male;0;0;42;North America;<=50K
[21, 40];Non-Government;171424;Secondary education;9;Divorced;Other;Not-in-family;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;35406;Secondary education;4;Separated;Other;Not-in-family;White;Female;0;0;32;North America;<=50K
[21, 40];Non-Government;238964;Higher education;10;Married-civ-spouse;Technical;Husband;White;Male;0;0;60;North America;>50K
[21, 40];Non-Government;340543;Secondary education;9;Never-married;Technical;Not-in-family;White;Female;0;0;40;North America;<=50K
*;*;70240;*;10;*;*;Wife;*;*;0;0;40;*;*
*;*;87169;*;9;*;*;Own-child;*;*;0;0;40;*;*
[41, 60];Non-Government;253759;Secondary education;9;Divorced;Other;Unmarried;Black;Female;0;0;45;North America;<=50K
[41, 60];Non-Government;194431;Secondary education;9;Never-married;Technical;Other-relative;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;182460;Higher education;13;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;60;North America;>50K
[21, 40];Government;26929;Higher education;14;Never-married;Technical;Not-in-family;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;399022;Secondary education;9;Never-married;Other;Own-child;White;Male;0;0;35;North America;<=50K
[21, 40];Non-Government;218490;Higher education;11;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;60;North America;<=50K
[41, 60];Non-Government;164423;Secondary education;9;Divorced;Technical;Unmarried;White;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;124436;Higher education;10;Married-civ-spouse;Technical;Wife;White;Female;0;0;40;North America;>50K
[1, 20];Non-Government;60981;Secondary education;6;Never-married;Other;Own-child;White;Female;0;0;30;North America;<=50K
[1, 20];Non-Government;70868;Secondary education;7;Never-married;Technical;Own-child;White;Male;0;0;16;North America;<=50K
[41, 60];Non-Government;228500;Secondary education;9;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;>50K
*;*;76767;*;10;*;*;Not-in-family;*;*;0;0;39;*;*
[1, 20];Non-Government;218178;Secondary education;9;Never-married;Nontechnical;Not-in-family;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;615367;Higher education;13;Never-married;Nontechnical;Not-in-family;White;Female;0;0;60;North America;<=50K
[21, 40];Non-Government;150324;Higher education;13;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Non-Government;51264;Secondary education;7;Divorced;Other;Own-child;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;197642;Higher education;10;Widowed;Other;Not-in-family;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;229895;Secondary education;6;Divorced;Other;Unmarried;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;167415;Higher education;15;Married-civ-spouse;Technical;Husband;White;Male;0;0;60;North America;>50K
[41, 60];Non-Government;166934;Secondary education;9;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Non-Government;305597;Secondary education;9;Never-married;Other;Unmarried;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;301591;Secondary education;9;Never-married;Nontechnical;Unmarried;White;Female;0;0;35;North America;<=50K
*;*;229646;*;9;*;*;Not-in-family;*;*;0;0;40;*;*
[21, 40];Non-Government;51461;Secondary education;9;Married-civ-spouse;Other;Husband;White;Male;0;0;40;North America;<=50K
*;*;206600;*;6;*;*;Not-in-family;*;*;0;0;24;*;*
[21, 40];Non-Government;176836;Higher education;10;Never-married;Nontechnical;Not-in-family;White;Female;0;0;60;North America;<=50K
[41, 60];Non-Government;33304;Secondary education;9;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;>50K
[41, 60];Non-Government;174051;Higher education;13;Married-civ-spouse;Technical;Husband;White;Male;0;0;48;North America;<=50K
[21, 40];Non-Government;170017;Secondary education;9;Married-civ-spouse;Technical;Husband;White;Male;0;0;50;North America;<=50K
[41, 60];Non-Government;98466;Secondary education;6;Never-married;Other;Unmarried;White;Male;0;0;35;North America;<=50K
[1, 20];Non-Government;188864;Secondary education;9;Never-married;Nontechnical;Unmarried;Black;Female;0;0;20;North America;<=50K
*;*;137815;*;10;*;*;Not-in-family;*;*;0;0;40;*;*
