age;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country;salary-class
*;*;117346;*;10;Spouse present;Nontechnical;Husband;*;Male;0;0;48;*;<=50K
*;*;62374;*;9;Spouse present;Technical;Husband;*;Male;0;0;50;*;<=50K
*;*;314659;*;10;Spouse not present;Technical;Not-in-family;*;Male;0;0;42;*;<=50K
*;*;93225;*;9;Spouse not present;Technical;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;165315;*;9;Spouse present;Nontechnical;Husband;*;Male;0;0;35;*;>50K
*;*;124771;*;9;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;27408;*;10;Spouse not present;Nontechnical;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;198841;*;11;Spouse present;Technical;Husband;*;Male;0;0;40;*;>50K
*;*;271792;*;13;Spouse not present;Nontechnical;Unmarried;*;Female;0;0;40;*;<=50K
*;*;64289;*;9;Spouse not present;Other;Own-child;*;Male;0;0;40;*;<=50K
*;*;183390;*;9;Spouse present;Other;Husband;*;Male;0;0;40;*;<=50K
*;*;234919;*;10;Spouse not present;Nontechnical;Own-child;*;Female;0;0;40;*;<=50K
*;*;88231;*;10;Spouse not present;Other;Not-in-family;*;Female;0;0;40;*;<=50K
*;*;154422;*;10;Spouse not present;Other;Own-child;*;Female;0;0;40;*;<=50K
*;*;119098;*;13;Spouse present;Technical;Husband;*;Male;0;0;50;*;>50K
*;*;118793;*;9;Spouse present;Other;Husband;*;Male;0;0;45;*;<=50K
*;*;308498;*;9;Spouse not present;Nontechnical;Unmarried;*;Female;0;0;40;*;<=50K
*;*;172695;*;11;Spouse not present;Other;Own-child;*;Female;0;0;40;*;<=50K
*;*;29962;*;13;Spouse present;Nontechnical;Husband;*;Male;0;0;48;*;<=50K
*;*;200332;*;9;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;291702;*;9;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;67234;*;9;Spouse not present;Nontechnical;Not-in-family;*;Male;0;0;60;*;<=50K
*;*;168038;*;13;Spouse present;Nontechnical;Husband;*;Male;0;0;32;*;<=50K
*;*;137814;*;10;Spouse not present;Nontechnical;Not-in-family;*;Male;0;0;45;*;<=50K
*;*;126233;*;9;Spouse present;Nontechnical;Husband;*;Male;0;0;20;*;<=50K
*;*;79036;*;13;Spouse present;Other;Husband;*;Male;0;0;65;*;<=50K
*;*;327474;*;9;Spouse present;Nontechnical;Husband;*;Male;0;0;70;*;<=50K
*;*;145160;*;9;Spouse not present;Technical;Other-relative;*;Male;0;0;58;*;<=50K
*;*;33304;*;15;Spouse present;Technical;Husband;*;Male;0;0;38;*;>50K
*;*;133515;*;9;Spouse not present;Other;Not-in-family;*;Female;0;0;35;*;<=50K
*;*;168901;*;13;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;750972;*;4;Spouse present;Technical;Husband;*;Male;0;0;41;*;<=50K
*;*;142924;*;14;Spouse not present;Other;Not-in-family;*;Female;0;0;24;*;>50K
*;*;91189;*;9;Spouse not present;Other;Own-child;*;Male;0;0;40;*;<=50K
*;*;290609;*;9;Spouse not present;Other;Unmarried;*;Female;0;0;40;*;<=50K
*;*;216921;*;6;Spouse present;Other;Husband;*;Male;0;0;70;*;<=50K
*;*;120046;*;12;Spouse not present;Other;Own-child;*;Male;0;0;40;*;<=50K
*;*;324629;*;13;Spouse present;Nontechnical;Husband;*;Male;0;0;40;*;<=50K
*;*;81132;*;10;Spouse present;Technical;Husband;*;Male;0;0;55;*;>50K
*;*;160279;*;9;Spouse not present;Technical;Unmarried;*;Male;0;0;40;*;<=50K
*;*;229732;*;13;Spouse not present;Nontechnical;Not-in-family;*;Male;0;0;45;*;>50K
*;*;160398;*;10;Spouse not present;Nontechnical;Other-relative;*;Male;0;0;38;*;<=50K
*;*;129460;*;5;Spouse not present;Technical;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;252752;*;13;Spouse present;Technical;Wife;*;Female;0;0;40;*;<=50K
*;*;58222;*;10;Spouse not present;Nontechnical;Own-child;*;Male;0;0;20;*;<=50K
*;*;114459;*;9;Spouse present;Technical;Husband;*;Male;0;0;50;*;>50K
*;*;223934;*;12;Spouse not present;Nontechnical;Unmarried;*;Female;0;0;40;*;<=50K
*;*;84119;*;9;Spouse not present;Technical;Own-child;*;Male;0;0;40;*;<=50K
*;*;159123;*;13;Spouse present;Technical;Husband;*;Male;0;0;60;*;>50K
*;*;195532;*;13;Spouse not present;Nontechnical;Own-child;*;Female;0;0;40;*;<=50K
*;*;191299;*;9;Spouse present;Technical;Husband;*;Male;0;0;50;*;<=50K
*;*;198316;*;6;Spouse present;Nontechnical;Husband;*;Male;0;0;40;*;>50K
*;*;162301;*;9;Spouse not present;Other;Not-in-family;*;Female;0;0;45;*;<=50K
*;*;92609;*;13;Spouse not present;Nontechnical;Own-child;*;Male;0;0;45;*;<=50K
*;*;247819;*;10;Spouse not present;Other;Not-in-family;*;Female;0;0;15;*;<=50K
*;*;229223;*;10;Spouse not present;Other;Own-child;*;Female;0;0;40;*;>50K
*;*;142719;*;9;Spouse present;Nontechnical;Husband;*;Male;0;0;40;*;<=50K
*;*;86111;*;16;Spouse present;Technical;Husband;*;Male;0;0;30;*;<=50K
*;*;35633;*;10;Spouse not present;Other;Not-in-family;*;Male;0;0;50;*;<=50K
*;*;164749;*;10;Spouse present;Nontechnical;Husband;*;Male;0;0;40;*;>50K
*;*;607848;*;13;Spouse present;Nontechnical;Husband;*;Male;0;0;40;*;>50K
*;*;173630;*;9;Spouse not present;Nontechnical;Not-in-family;*;Male;0;0;60;*;<=50K
*;*;49737;*;10;Spouse present;Nontechnical;Husband;*;Male;0;0;50;*;<=50K
*;*;183616;*;9;Spouse present;Nontechnical;Wife;*;Female;0;0;50;*;<=50K
*;*;129426;*;10;Spouse not present;Other;Not-in-family;*;Female;0;0;40;*;<=50K
*;*;454915;*;6;Spouse not present;Technical;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;55568;*;9;Spouse present;Other;Wife;*;Female;0;0;40;*;<=50K
*;*;29874;*;11;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;143953;*;9;Spouse present;Nontechnical;Husband;*;Male;0;0;65;*;>50K
*;*;90363;*;12;Spouse present;Nontechnical;Husband;*;Male;0;0;40;*;>50K
*;*;53727;*;14;Spouse not present;Nontechnical;Not-in-family;*;Male;0;0;50;*;>50K
*;*;173630;*;9;Spouse present;Other;Husband;*;Male;0;0;35;*;<=50K
*;*;410351;*;10;Spouse not present;Technical;Not-in-family;*;Male;0;0;30;*;<=50K
*;*;399386;*;11;Spouse present;Technical;Husband;*;Male;0;0;53;*;<=50K
*;*;157932;*;9;Spouse not present;Nontechnical;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;133061;*;9;Spouse not present;Nontechnical;Own-child;*;Male;0;0;40;*;<=50K
*;*;107895;*;10;Spouse not present;Other;Not-in-family;*;Male;0;0;35;*;<=50K
*;*;63021;*;10;Spouse not present;Other;Not-in-family;*;Female;0;0;20;*;<=50K
*;*;186144;*;9;Spouse present;Technical;Husband;*;Male;0;0;40;*;>50K
*;*;27959;*;9;Spouse not present;Other;Unmarried;*;Male;0;0;40;*;<=50K
*;*;179569;*;10;Spouse not present;Other;Not-in-family;*;Female;0;0;40;*;<=50K
*;*;101299;*;16;Spouse present;Technical;Husband;*;Male;0;0;40;*;>50K
*;*;113129;*;10;Spouse not present;Other;Own-child;*;Female;0;0;65;*;<=50K
*;*;316470;*;3;Spouse present;Technical;Husband;*;Male;0;0;60;*;<=50K
*;*;89884;*;9;Spouse present;Nontechnical;Husband;*;Male;0;0;50;*;<=50K
*;*;32121;*;9;Spouse present;Technical;Husband;*;Male;0;0;40;*;>50K
*;*;315303;*;10;Spouse not present;Other;Own-child;*;Male;0;0;20;*;<=50K
*;*;254500;*;10;Spouse not present;Other;Unmarried;*;Female;0;0;36;*;<=50K
*;*;419895;*;3;Spouse not present;Nontechnical;Unmarried;*;Male;0;0;40;*;<=50K
*;*;159549;*;9;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;258474;*;6;Spouse not present;Other;Own-child;*;Male;0;0;40;*;<=50K
*;*;370119;*;10;Spouse present;Nontechnical;Husband;*;Male;0;0;40;*;>50K
*;*;50837;*;4;Spouse not present;Nontechnical;Not-in-family;*;Male;0;0;50;*;<=50K
*;*;137506;*;9;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;183594;*;9;Spouse not present;Other;Other-relative;*;Male;0;0;40;*;<=50K
*;*;341353;*;13;Spouse not present;Other;Other-relative;*;Male;0;0;15;*;<=50K
*;*;193565;*;7;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;39606;*;13;Spouse present;Nontechnical;Wife;*;Female;0;0;40;*;<=50K
*;*;127149;*;7;Spouse present;Other;Husband;*;Male;0;0;45;*;>50K
*;*;182752;*;16;Spouse present;Technical;Wife;*;Female;0;0;35;*;>50K
*;*;269060;*;13;Spouse not present;Other;Own-child;*;Female;0;0;40;*;<=50K
*;*;179949;*;9;Spouse not present;Other;Unmarried;*;Female;0;0;20;*;<=50K
*;*;160445;*;9;Spouse not present;Technical;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;314539;*;9;Spouse present;Nontechnical;Husband;*;Male;0;0;40;*;<=50K
*;*;100793;*;13;Spouse present;Technical;Husband;*;Male;0;0;60;*;>50K
*;*;255407;*;9;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;92775;*;11;Spouse not present;Technical;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;33308;*;10;Spouse not present;Other;Not-in-family;*;Male;0;0;70;*;<=50K
*;*;493363;*;13;Spouse present;Nontechnical;Husband;*;Male;0;0;20;*;<=50K
*;*;107218;*;13;Spouse not present;Other;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;123586;*;10;Spouse not present;Other;Unmarried;*;Male;0;0;40;*;<=50K
*;*;158352;*;3;Spouse present;Other;Other-relative;*;Female;0;0;24;*;<=50K
*;*;76317;*;11;Spouse present;Nontechnical;Husband;*;Male;0;0;55;*;>50K
*;*;122346;*;9;Spouse not present;Technical;Own-child;*;Male;0;0;40;*;<=50K
*;*;463194;*;9;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;162228;*;9;Spouse not present;Other;Own-child;*;Male;0;0;40;*;<=50K
*;*;115005;*;9;Spouse not present;Technical;Not-in-family;*;Female;0;0;40;*;<=50K
*;*;183285;*;10;Spouse not present;Other;Not-in-family;*;Male;0;0;36;*;<=50K
*;*;169605;*;6;Spouse not present;Other;Unmarried;*;Female;0;0;36;*;<=50K
*;*;450695;*;10;Spouse not present;Nontechnical;Own-child;*;Male;0;0;35;*;<=50K
*;*;124692;*;14;Spouse present;Technical;Husband;*;Male;0;0;35;*;>50K
*;*;63918;*;10;Spouse not present;Other;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;102569;*;13;Spouse present;Other;Husband;*;Male;0;0;40;*;>50K
*;*;289309;*;10;Spouse not present;Other;Not-in-family;*;Female;0;0;48;*;<=50K
*;*;101825;*;9;Spouse not present;Nontechnical;Unmarried;*;Female;0;0;45;*;<=50K
*;*;206833;*;9;Spouse not present;Nontechnical;Unmarried;*;Female;0;0;45;*;<=50K
*;*;206351;*;13;Spouse not present;Technical;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;198200;*;13;Spouse not present;Nontechnical;Not-in-family;*;Male;0;0;50;*;<=50K
*;*;140001;*;9;Spouse not present;Nontechnical;Own-child;*;Male;0;0;35;*;<=50K
*;*;143604;*;9;Spouse not present;Other;Own-child;*;Female;0;0;40;*;<=50K
*;*;192413;*;15;Spouse not present;Technical;Other-relative;*;Male;0;0;40;*;<=50K
*;*;104917;*;11;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;161478;*;13;Spouse not present;Other;Unmarried;*;Female;0;0;46;*;<=50K
*;*;35644;*;7;Spouse present;Nontechnical;Husband;*;Male;0;0;50;*;<=50K
*;*;116751;*;11;Spouse not present;Other;Unmarried;*;Male;0;0;56;*;<=50K
*;*;179668;*;10;Spouse present;Other;Husband;*;Male;0;0;70;*;<=50K
*;*;57951;*;10;Spouse not present;Other;Own-child;*;Female;0;0;30;*;<=50K
*;*;176711;*;9;Spouse present;Other;Husband;*;Male;0;0;38;*;<=50K
*;*;368675;*;10;Spouse present;Other;Husband;*;Male;0;0;40;*;<=50K
*;*;216149;*;15;Spouse not present;Technical;Not-in-family;*;Male;0;0;70;*;>50K
*;*;173851;*;9;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;216342;*;13;Spouse not present;Nontechnical;Unmarried;*;Female;0;0;55;*;<=50K
*;*;140752;*;9;Spouse not present;Nontechnical;Not-in-family;*;Male;0;0;25;*;<=50K
*;*;116508;*;6;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;180303;*;13;Spouse present;Nontechnical;Husband;*;Male;0;0;50;*;>50K
*;*;110327;*;13;Spouse present;Nontechnical;Husband;*;Male;0;0;40;*;>50K
*;*;185607;*;9;Spouse not present;Other;Unmarried;*;Female;0;0;30;*;<=50K
*;*;244856;*;7;Spouse not present;Technical;Own-child;*;Female;0;0;40;*;<=50K
*;*;198068;*;9;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;97136;*;9;Spouse not present;Technical;Unmarried;*;Female;0;0;40;*;<=50K
*;*;164658;*;10;Spouse not present;Other;Own-child;*;Male;0;0;60;*;<=50K
*;*;235693;*;7;Spouse not present;Other;Not-in-family;*;Male;0;0;40;*;>50K
*;*;197038;*;13;Spouse not present;Technical;Not-in-family;*;Male;0;0;50;*;>50K
*;*;97419;*;13;Spouse not present;Technical;Not-in-family;*;Female;0;0;40;*;<=50K
*;*;205528;*;9;Spouse not present;Other;Unmarried;*;Female;0;0;40;*;<=50K
*;*;146042;*;9;Spouse present;Technical;Husband;*;Male;0;0;50;*;<=50K
*;*;222641;*;13;Spouse present;Nontechnical;Husband;*;Male;0;0;40;*;<=50K
*;*;376936;*;9;Spouse not present;Nontechnical;Not-in-family;*;Male;0;0;50;*;<=50K
*;*;138077;*;14;Spouse present;Technical;Wife;*;Female;0;0;38;*;>50K
*;*;155913;*;13;Spouse present;Technical;Husband;*;Male;0;0;44;*;<=50K
*;*;36006;*;13;Spouse present;Technical;Husband;*;Male;0;0;45;*;>50K
*;*;214678;*;9;Spouse not present;Other;Own-child;*;Male;0;0;30;*;<=50K
*;*;369538;*;6;Spouse present;Other;Husband;*;Male;0;0;40;*;>50K
*;*;166565;*;9;Spouse present;Other;Husband;*;Male;0;0;40;*;<=50K
*;*;257043;*;9;Spouse not present;Other;Not-in-family;*;Female;0;0;42;*;<=50K
*;*;38876;*;9;Spouse present;Other;Husband;*;Male;0;0;50;*;<=50K
*;*;187073;*;13;Spouse not present;Technical;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;313749;*;13;Spouse not present;Technical;Own-child;*;Female;0;0;10;*;<=50K
*;*;331651;*;15;Spouse present;Nontechnical;Wife;*;Female;0;0;50;*;>50K
*;*;243368;*;1;Spouse not present;Other;Not-in-family;*;Male;0;0;36;*;<=50K
*;*;32921;*;10;Spouse not present;Other;Own-child;*;Male;0;0;50;*;<=50K
*;*;117167;*;10;Spouse not present;Other;Not-in-family;*;Female;0;0;53;*;<=50K
*;*;114691;*;13;Spouse not present;Other;Other-relative;*;Male;0;0;40;*;<=50K
*;*;99385;*;13;Spouse not present;Nontechnical;Unmarried;*;Female;0;0;40;*;<=50K
*;*;252327;*;5;Spouse not present;Technical;Own-child;*;Male;0;0;35;*;<=50K
*;*;90582;*;9;Spouse present;Other;Husband;*;Male;0;0;40;*;<=50K
*;*;190194;*;9;Spouse not present;Other;Not-in-family;*;Female;0;0;40;*;<=50K
*;*;264188;*;9;Spouse not present;Nontechnical;Not-in-family;*;Female;0;0;24;*;<=50K
*;*;243776;*;9;Spouse not present;Technical;Unmarried;*;Male;0;0;40;*;<=50K
*;*;67065;*;11;Spouse present;Nontechnical;Husband;*;Male;0;0;40;*;<=50K
*;*;204209;*;10;Spouse not present;Other;Own-child;*;Male;0;0;60;*;<=50K
*;*;226668;*;9;Spouse not present;Other;Not-in-family;*;Male;0;0;35;*;<=50K
*;*;315143;*;9;Spouse present;Nontechnical;Husband;*;Male;0;0;40;*;>50K
*;*;118681;*;9;Spouse not present;Technical;Not-in-family;*;Male;0;0;38;*;<=50K
*;*;208109;*;9;Spouse present;Other;Husband;*;Male;0;0;60;*;>50K
*;*;116901;*;9;Spouse not present;Other;Unmarried;*;Female;0;0;25;*;<=50K
*;*;405644;*;9;Spouse present;Technical;Husband;*;Male;0;0;35;*;<=50K
*;*;328581;*;14;Spouse present;Technical;Husband;*;Male;0;0;55;*;<=50K
*;*;158827;*;9;Spouse not present;Technical;Unmarried;*;Male;0;0;40;*;<=50K
*;*;65475;*;9;Spouse present;Technical;Husband;*;Male;0;0;40;*;>50K
*;*;159709;*;9;Spouse not present;Technical;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;140474;*;10;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;144778;*;13;Spouse present;Technical;Husband;*;Male;0;0;55;*;>50K
*;*;83242;*;10;Spouse present;Other;Husband;*;Male;0;0;60;*;<=50K
*;*;143385;*;9;Spouse not present;Technical;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;167544;*;12;Spouse not present;Other;Unmarried;*;Female;0;0;13;*;<=50K
*;*;122175;*;9;Spouse not present;Nontechnical;Own-child;*;Male;0;0;40;*;<=50K
*;*;378747;*;6;Spouse not present;Other;Unmarried;*;Male;0;0;45;*;>50K
*;*;230475;*;9;Spouse present;Technical;Husband;*;Male;0;0;44;*;<=50K
*;*;120781;*;13;Spouse present;Nontechnical;Husband;*;Male;0;0;60;*;>50K
*;*;206232;*;6;Spouse present;Technical;Husband;*;Male;0;0;50;*;<=50K
*;*;140583;*;14;Spouse present;Other;Husband;*;Male;0;0;70;*;<=50K
*;*;137253;*;9;Spouse not present;Technical;Unmarried;*;Female;0;0;40;*;>50K
*;*;246974;*;9;Spouse not present;Other;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;182470;*;15;Spouse present;Technical;Husband;*;Male;0;0;25;*;>50K
*;*;107617;*;9;Spouse not present;Other;Not-in-family;*;Male;0;0;60;*;>50K
*;*;250819;*;10;Spouse not present;Other;Not-in-family;*;Female;0;0;40;*;<=50K
*;*;196508;*;10;Spouse not present;Nontechnical;Own-child;*;Female;0;0;40;*;<=50K
*;*;367533;*;6;Spouse present;Technical;Own-child;*;Male;0;0;43;*;>50K
*;*;271160;*;10;Spouse not present;Nontechnical;Not-in-family;*;Female;0;0;40;*;<=50K
*;*;173674;*;9;Spouse not present;Other;Other-relative;*;Female;0;0;14;*;<=50K
*;*;322391;*;7;Spouse not present;Other;Unmarried;*;Female;0;0;30;*;<=50K
*;*;104232;*;6;Spouse not present;Other;Own-child;*;Male;0;0;10;*;<=50K
*;*;88233;*;10;Spouse present;Other;Husband;*;Male;0;0;60;*;<=50K
*;*;240888;*;12;Spouse not present;Other;Unmarried;*;Female;0;0;40;*;<=50K
*;*;129240;*;10;Spouse not present;Other;Own-child;*;Female;0;0;20;*;<=50K
*;*;160968;*;10;Spouse not present;Technical;Own-child;*;Male;0;0;10;*;<=50K
*;*;236861;*;9;Spouse present;Other;Husband;*;Male;0;0;45;*;<=50K
*;*;109282;*;10;Spouse not present;Nontechnical;Own-child;*;Male;0;0;20;*;<=50K
*;*;215047;*;4;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;115932;*;13;Spouse present;Technical;Husband;*;Male;0;0;60;*;>50K
*;*;55360;*;10;Spouse not present;Technical;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;224658;*;9;Spouse present;Technical;Husband;*;Male;0;0;45;*;>50K
*;*;376302;*;11;Spouse present;Technical;Wife;*;Female;0;0;35;*;>50K
*;*;115289;*;10;Spouse present;Nontechnical;Husband;*;Male;0;0;40;*;<=50K
*;*;258883;*;10;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;69132;*;13;Spouse not present;Technical;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;207301;*;9;Spouse not present;Technical;Unmarried;*;Female;0;0;20;*;<=50K
*;*;179671;*;9;Spouse not present;Technical;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;140456;*;13;Spouse present;Nontechnical;Husband;*;Male;0;0;40;*;>50K
*;*;327397;*;9;Spouse not present;Technical;Own-child;*;Male;0;0;30;*;<=50K
*;*;200235;*;11;Spouse not present;Technical;Unmarried;*;Female;0;0;40;*;<=50K
*;*;195978;*;9;Spouse present;Technical;Husband;*;Male;0;0;40;*;>50K
*;*;329144;*;10;Spouse not present;Technical;Not-in-family;*;Male;0;0;48;*;>50K
*;*;250674;*;11;Spouse present;Technical;Husband;*;Male;0;0;60;*;<=50K
*;*;132716;*;10;Spouse present;Nontechnical;Husband;*;Male;0;0;50;*;>50K
*;*;174201;*;5;Spouse not present;Other;Unmarried;*;Female;0;0;25;*;<=50K
*;*;167617;*;10;Spouse present;Other;Husband;*;Male;0;0;40;*;<=50K
*;*;254949;*;9;Spouse present;Nontechnical;Husband;*;Male;0;0;40;*;<=50K
*;*;319582;*;9;Spouse not present;Nontechnical;Not-in-family;*;Female;0;0;32;*;<=50K
*;*;248990;*;6;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;144396;*;7;Spouse not present;Nontechnical;Not-in-family;*;Female;0;0;38;*;<=50K
*;*;55636;*;9;Spouse not present;Nontechnical;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;185624;*;10;Spouse present;Technical;Husband;*;Male;0;0;50;*;<=50K
*;*;125442;*;10;Spouse present;Nontechnical;Husband;*;Male;0;0;50;*;<=50K
*;*;160943;*;9;Spouse present;Other;Husband;*;Male;0;0;40;*;>50K
*;*;243841;*;9;Spouse not present;Other;Other-relative;*;Female;0;0;40;*;<=50K
*;*;34616;*;10;Spouse not present;Nontechnical;Own-child;*;Female;0;0;20;*;<=50K
*;*;235847;*;15;Spouse present;Nontechnical;Wife;*;Female;0;0;40;*;>50K
*;*;174789;*;10;Spouse not present;Other;Not-in-family;*;Male;0;0;50;*;<=50K
*;*;280111;*;7;Spouse not present;Other;Unmarried;*;Female;0;0;38;*;<=50K
*;*;236055;*;4;Spouse not present;Other;Not-in-family;*;Female;0;0;35;*;<=50K
*;*;237865;*;10;Spouse not present;Other;Own-child;*;Male;0;0;42;*;<=50K
*;*;194612;*;7;Spouse not present;Other;Own-child;*;Male;0;0;25;*;<=50K
*;*;173851;*;10;Spouse not present;Other;Own-child;*;Male;0;0;40;*;<=50K
*;*;372483;*;10;Spouse not present;Other;Other-relative;*;Male;0;0;35;*;<=50K
*;*;174201;*;12;Spouse present;Nontechnical;Husband;*;Male;0;0;40;*;<=50K
*;*;272618;*;13;Spouse present;Nontechnical;Husband;*;Male;0;0;55;*;<=50K
*;*;74660;*;14;Spouse present;Nontechnical;Husband;*;Male;0;0;40;*;<=50K
*;*;201481;*;13;Spouse not present;Nontechnical;Not-in-family;*;Female;0;0;40;*;<=50K
*;*;175232;*;9;Spouse not present;Technical;Not-in-family;*;Male;0;0;45;*;<=50K
*;*;336440;*;10;Spouse not present;Other;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;46645;*;13;Spouse not present;Technical;Not-in-family;*;Female;0;0;9;*;<=50K
*;*;281425;*;9;Spouse present;Technical;Husband;*;Male;0;0;40;*;>50K
*;*;31510;*;12;Spouse not present;Technical;Not-in-family;*;Male;0;0;50;*;<=50K
*;*;310255;*;10;Spouse present;Technical;Husband;*;Male;0;0;60;*;>50K
*;*;82393;*;13;Spouse present;Technical;Husband;*;Male;0;0;56;*;>50K
*;*;190514;*;7;Spouse present;Technical;Husband;*;Male;0;0;20;*;<=50K
*;*;165513;*;10;Spouse not present;Nontechnical;Unmarried;*;Female;0;0;40;*;<=50K
*;*;226696;*;9;Spouse not present;Technical;Not-in-family;*;Male;0;0;50;*;>50K
*;*;165815;*;5;Spouse not present;Technical;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;123983;*;13;Spouse present;Technical;Husband;*;Male;0;0;55;*;>50K
*;*;235371;*;9;Spouse not present;Nontechnical;Not-in-family;*;Female;0;0;40;*;<=50K
*;*;147258;*;5;Spouse present;Technical;Husband;*;Male;0;0;50;*;>50K
*;*;255949;*;13;Spouse not present;Nontechnical;Unmarried;*;Male;0;0;40;*;<=50K
*;*;186272;*;9;Spouse not present;Nontechnical;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;111676;*;10;Spouse not present;Other;Not-in-family;*;Female;0;0;40;*;<=50K
*;*;199501;*;10;Spouse not present;Nontechnical;Unmarried;*;Female;0;0;38;*;<=50K
*;*;151443;*;9;Spouse not present;Technical;Other-relative;*;Female;0;0;30;*;<=50K
*;*;145935;*;9;Spouse not present;Nontechnical;Own-child;*;Male;0;0;40;*;<=50K
*;*;230387;*;9;Spouse not present;Other;Unmarried;*;Female;0;0;35;*;<=50K
*;*;127592;*;13;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;210828;*;10;Spouse not present;Nontechnical;Own-child;*;Male;0;0;30;*;<=50K
*;*;297186;*;9;Spouse present;Other;Wife;*;Female;0;0;40;*;<=50K
*;*;116554;*;14;Spouse not present;Nontechnical;Not-in-family;*;Female;0;0;70;*;<=50K
*;*;147719;*;13;Spouse not present;Technical;Not-in-family;*;Male;0;0;20;*;<=50K
*;*;89011;*;16;Spouse present;Technical;Husband;*;Male;0;0;50;*;<=50K
*;*;38158;*;10;Spouse present;Nontechnical;Husband;*;Male;0;0;40;*;<=50K
*;*;178686;*;9;Spouse not present;Technical;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;155752;*;10;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;100099;*;5;Spouse present;Other;Husband;*;Male;0;0;40;*;<=50K
*;*;231688;*;10;Spouse not present;Technical;Own-child;*;Male;0;0;20;*;<=50K
*;*;50122;*;9;Spouse present;Nontechnical;Husband;*;Male;0;0;60;*;<=50K
*;*;86837;*;12;Spouse present;Other;Husband;*;Male;0;0;40;*;>50K
*;*;113364;*;13;Spouse not present;Other;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;289390;*;9;Spouse present;Technical;Husband;*;Male;0;0;47;*;<=50K
*;*;77884;*;9;Spouse present;Other;Husband;*;Male;0;0;40;*;<=50K
*;*;390157;*;13;Spouse not present;Technical;Not-in-family;*;Female;0;0;40;*;<=50K
*;*;234328;*;13;Spouse not present;Nontechnical;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;410439;*;10;Spouse not present;Technical;Own-child;*;Male;0;0;15;*;<=50K
*;*;129525;*;13;Spouse present;Nontechnical;Husband;*;Male;0;0;50;*;>50K
*;*;166527;*;10;Spouse not present;Nontechnical;Own-child;*;Female;0;0;40;*;<=50K
*;*;210906;*;9;Spouse present;Nontechnical;Other-relative;*;Female;0;0;40;*;<=50K
*;*;405284;*;13;Spouse not present;Other;Own-child;*;Female;0;0;35;*;<=50K
*;*;138269;*;9;Spouse not present;Technical;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;25429;*;8;Spouse not present;Other;Own-child;*;Female;0;0;20;*;<=50K
*;*;231672;*;9;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;258550;*;13;Spouse not present;Other;Own-child;*;Male;0;0;40;*;<=50K
